-0.159,-0.178,1.323,-43.268,-150.750,53.623
-0.148,-0.189,1.256,-41.398,-192.056,69.455
-0.040,-0.152,1.554,-25.375,-230.048,101.295
0.253,-0.141,1.723,7.640,-223.674,130.501
0.597,-0.171,1.639,32.427,-187.651,154.837
0.983,-0.059,1.352,32.999,-161.208,163.226
1.251,0.013,1.285,19.579,-196.964,134.791
1.411,-0.153,1.350,19.976,-250.437,95.180
1.782,-0.255,1.225,31.869,-250.437,54.218
2.000,-0.339,0.924,25.129,-250.437,-7.293
1.943,-0.549,0.722,5.808,-250.437,-63.079
1.914,-0.739,0.472,-22.825,-250.437,-101.774
1.899,-0.797,0.282,-55.802,-250.437,-143.682
1.809,-0.884,-0.048,-90.581,-250.437,-180.408
1.762,-0.952,-0.267,-136.581,-250.437,-215.995
1.530,-0.993,-0.103,-185.573,-250.437,-250.537
0.791,-1.015,0.238,-202.718,-171.018,-250.537
0.155,-0.842,-0.165,-191.818,-144.926,-250.537
-0.086,-0.694,-0.593,-235.627,-245.773,-250.537
-0.316,-0.716,-0.258,-243.237,-250.437,-216.431
-0.485,-0.639,0.084,-243.237,-250.437,-130.614
-0.525,-0.507,0.111,-243.237,-199.857,-33.957
-0.520,-0.447,-0.008,-243.237,-144.651,44.768
-0.521,-0.435,0.009,-243.237,-155.666,112.234
-0.474,-0.593,0.292,-243.237,-190.537,177.821
-0.510,-0.950,0.485,-243.237,-188.407,249.730
-0.315,-1.317,0.683,-243.237,-125.247,249.730
0.031,-1.384,0.812,-243.237,-67.292,249.730
0.017,-1.501,0.968,-242.360,-28.605,249.730
-0.076,-2.000,1.016,-210.123,-39.247,249.730
0.338,-2.000,1.172,-166.848,-60.964,249.730
1.154,-2.000,1.697,-107.688,-19.445,249.730
1.573,-2.000,1.672,1.663,15.326,249.730
1.305,-1.826,1.056,84.404,-55.445,249.730
0.860,-1.746,0.578,134.587,-144.262,249.730
0.252,-2.000,0.199,135.289,-239.895,249.730
0.460,-2.000,0.790,155.434,-250.437,249.730
0.682,-2.000,0.561,198.847,-166.956,249.730
0.789,-2.000,0.198,205.633,-223.331,249.730
0.831,-2.000,0.436,219.251,-250.437,187.470
0.841,-2.000,0.534,244.717,-244.621,110.318
0.683,-1.976,0.586,250.984,-213.918,37.340
0.355,-1.984,0.625,257.030,-220.987,-29.766
0.377,-2.000,0.610,257.030,-247.018,-72.507
0.688,-2.000,0.807,257.030,-218.048,-120.316
0.875,-2.000,0.994,257.030,-155.201,-175.545
0.998,-2.000,0.775,257.030,-128.292,-248.064
0.956,-2.000,0.483,257.030,-138.552,-250.537
