0.845947,0.570801,1.39722,18.1824,50.8725,180.476
0.806885,0.585205,1.27271,27.4802,95.0252,204.453
0.789062,0.65625,1.21509,17.4954,105.208,230.179
0.741699,0.720703,1.46118,8.28168,49.2466,246.018
0.635498,0.787109,1.46143,30.5718,41.326,250.537
0.556641,0.760498,1.21411,51.2969,64.0893,250.537
0.40918,0.740234,0.975586,55.8695,31.1656,250.537
0.249756,0.734619,0.835693,47.9305,37.8878,250.537
0.121338,0.718018,0.901611,28.5794,106.789,250.537
0.139648,0.824951,1.20874,18.5794,81.4145,250.537
0.0439453,0.802002,1.18433,22.9916,4.44504,250.537
0.0473633,0.703613,0.963379,31.2511,15.4176,250.537
0.0681152,0.631592,0.803711,30.6405,19.5443,250.537
0.0693359,0.68335,0.91333,16.9763,44.3305,250.537
0.200928,0.771729,1.0686,14.1824,15.7305,250.537
0.404785,0.680664,0.880615,27.1672,44.6771,250.537
0.44751,0.526123,0.705322,23.4649,25.8145,244.568
0.408203,0.481445,0.729248,8.28168,7.17023,228.98
0.354492,0.506836,0.893311,0.274046,6.3458,217.415
0.387451,0.435303,0.935303,0.174809,17.9977,203.591
0.408691,0.342041,0.873291,4.50305,23.8145,191.461
0.429932,0.265625,0.813232,1.68626,12.9824,178.293
0.427002,0.276855,0.804932,1.74886,4.3229,165.347
0.362305,0.258057,0.81665,5.78702,19.8038,155.995
0.301514,0.242432,0.844482,13.726,16.9412,151.545
0.290527,0.206299,0.85376,19.413,4.79618,150.354
0.345947,0.212402,0.897949,22.8328,8.05114,151.362
0.395752,0.211182,0.93335,24.4588,25.8603,151.629
0.458252,0.191895,0.985352,22.0618,56.4328,155.415
0.630371,0.144043,0.974609,22.6878,101.189,161.056
0.90332,0.0856934,0.89502,26.3061,126.57,161.583
1.2644,0.0727539,0.775879,31.7107,92.8679,145.995
1.51465,0.0710449,0.852051,37.5427,13.8221,104.568
1.36182,0.113037,1.18945,29.3061,40.0023,48.3618
0.955078,0.0808105,1.4126,7.28168,45.9794,8.89618
0.698242,0.0678711,1.24097,42.6405,37.5748,6.24122
0.489502,0.0336914,0.988281,53.3657,26.6053,10.3099
0.382568,0.017334,0.820312,40.8847,9.03282,5.54656
0.306396,0.0944824,0.74292,23.4267,2.33817,4.74351
0.347168,0.0664062,0.743896,8.28931,8.39924,19.9725
0.437744,0.0541992,0.810059,4.11527,9.91832,25.4611
0.491943,0.0429688,0.933838,10.642,0.040458,25.9114
0.575928,0.019043,1.01001,8.20687,7.49389,20.7969
0.592285,0.0273438,0.997803,0.587023,9.44046,12.2702
0.568848,0.0483398,0.904785,0.327481,9.18092,4.27786
0.517822,0.0532227,0.893066,6.65725,2.89847,1.18626
0.480225,0.032959,0.969727,10.2603,3.11679,0.10229
0.476074,0.0397949,1.02368,5.72595,5.76565,1.99695
0.429932,0.0241699,1.00342,4.45878,2.94427,2.99695
0.436035,0.0419922,0.961182,7.91679,13.6237,3.05038

0.494629,0.198975,0.919678,26.7779,55.8649,180.02
0.483398,0.191162,0.901855,19.0069,45.4756,190.165
0.428955,0.264404,0.968018,10.1061,25.4069,204.982
0.40332,0.286865,0.959473,8.70916,18.9565,217.134
0.44043,0.318604,0.858398,13.274,37.4679,229.34
0.413574,0.331787,0.77002,13.6557,64.6511,245.012
0.377686,0.412598,0.730957,3.61756,67.8573,249.73
0.244141,0.53418,0.765137,12.8328,57.4832,249.73
0.0212402,0.558594,0.840332,16.5122,53.1931,249.73
0.00537109,0.536621,0.827637,5.81756,60.9107,249.73
0.147461,0.616699,0.746582,2.11527,57.9565,249.73
0.26123,0.762451,0.769531,16.8405,35.0634,249.73
0.181885,0.949463,0.967529,25.726,15.4939,249.73
0.0117188,1.00928,0.873291,19.1611,23.2573,249.73
0.118652,1.04883,0.690674,18.1458,14.9107,249.73
0.232178,1.14722,0.621826,34.3443,53.0176,249.73
0.353271,1.18628,0.793457,46.4359,63.7809,249.73
0.302002,1.27612,0.820801,49.5962,55.5366,249.73
0.382324,1.32227,0.859375,58.1305,49.1397,249.73
0.529785,1.36255,0.963135,53.8023,66.5595,249.73
0.610596,1.39502,1.03931,27.6115,87.3916,249.73
0.627197,1.4248,1.00342,0.794656,80.6206,249.73
0.648438,1.42871,0.840088,9.73206,42.2466,249.73
0.845215,1.2334,0.760498,3.02977,38.071,249.73
0.697754,1.27222,0.720459,8.57328,35.4145,249.73
0.656494,1.2334,0.740234,31.7031,18.1015,240.86
0.643799,1.11157,0.808105,47.3061,8.44504,210.379
0.51709,1.0791,0.843506,55.5962,11.4145,182.997
0.46582,1.07983,0.977051,58.2527,25.2847,161.997
0.378906,1.05981,1.08032,44.1992,18.6817,143.31
0.316162,1.0188,1.03394,25.6191,6.09389,130.127
0.288818,0.930908,0.944824,18.8863,1.2542,114.989
0.333496,0.802979,1.04321,20.4435,17.0359,98.7603
0.23584,0.803711,1.05835,9.1458,31.5015,79.6611
0.17627,0.806396,0.942383,6.22824,25.6389,67.2718
0.00146484,0.879639,0.772705,4.9916,8.8603,53.6229
0.185303,0.914062,0.735107,14.1916,0.936641,58.8214
0.154297,0.874023,0.852783,30.6802,2.79618,67.1649
0.108154,0.89502,0.9729,28.7183,14.3076,73.0962
0.0107422,0.817627,13.6267,24.6893,73.0198
0.027832,0.750732,0.997803,4.40534,23.5366,68.6076
0.00366211,0.76416,0.962158,5.43435,20.2924,63.8595
0.103027,0.726807,0.920654,7.67099,17.3992,61.4092
0.205078,0.658447,0.938965,5.77786,6.05573,49.516
0.223145,0.624268,0.912354,7.79313,1.33053,32.4626
0.166748,0.648926,0.854492,7.54885,4.73511,16.4244
0.115967,0.645996,0.845703,1.95344,3.04046,4.23359
0.0324707,0.679199,0.885742,0.535114,4.78092,3.49924
0.0268555,0.70752,0.885986,2.79313,7.1855,7.03359
0.0307617,0.681641,0.851807,1.2603,3.75802,7.13282

0.92041,1.26221,0.527588,67.9931,1.46794,180.232
0.876953,1.37329,0.624512,72.0237,7.09389,210.255
0.76123,1.46484,0.638916,68.5122,0.269466,228.392
0.796387,1.44482,0.658691,69.9321,5.7916,241.644
0.849609,1.41943,0.753418,65.4053,24.2496,250.537
0.687988,1.48779,0.715332,53.0084,19.7076,250.537
0.689697,1.48364,0.671387,38.9779,10.4634,250.537
0.687988,1.43433,0.555908,29.3061,1.6084,250.537
0.603271,1.36938,0.513184,33.7947,12.8527,250.537
0.640869,1.27539,0.512695,41.6572,20.3031,250.537
0.720215,1.20972,0.562744,41.6725,16.2954,250.537
0.633057,1.10889,0.615234,33.3519,9.7458,250.537
0.716797,1.04126,0.612061,21.3672,15.7229,250.537
0.832031,0.921387,0.447998,20.1992,12.7687,250.537
0.643066,0.89209,0.445312,34.1611,4.17786,250.537
0.702881,0.855225,0.511719,40.3901,28.8496,250.537
0.932129,0.685547,0.650635,40.0695,39.9031,250.537
0.835693,0.606201,0.703369,22.8863,41.7275,250.537
0.609619,0.564941,0.691162,4.8771,57.0557,250.537
0.509277,0.483643,0.597656,28.4344,51.384,250.537
0.529541,0.266602,0.444824,33.0908,40.7198,250.537
0.436768,0.214355,0.469238,38.9305,13.758,250.537
0.403076,0.0473633,0.331055,51.4038,5.18855,250.537
0.366211,0.0668945,0.218994,60.8542,6.2771,250.537
0.302979,0.153564,0.158447,68.5183,39.2466,250.537
0.294434,0.203613,0.206055,64.7321,42.8115,250.537
0.227295,0.153564,0.000488281,54.6634,18.4679,250.537
0.173828,0.303223,0.167236,24.8313,19.8802,250.537
0.078125,0.402588,0.226318,14.5656,33.2924,250.537
0.0617676,0.355957,0.0402832,39.1687,56.9794,250.537
0.153076,0.355469,0.267578,48.7794,22.4221,250.537
0.37207,0.400635,0.421875,30.3061,27.0282,236.163
0.634277,0.497559,0.313965,4.51832,39.4405,214.431
0.798828,0.570068,0.125,28.7473,24.3107,183.133
0.755371,0.653076,0.000976562,26.274,18.5702,155.858
0.768066,0.643799,0.138672,13.442,6.03588,137.85
0.776123,0.651855,0.15625,7.06183,5.14733,120.927
0.805176,0.665771,0.0449219,25.8481,7.16565,105.492
0.925781,0.626465,0.0515137,35.0008,5.10458,89.2931
0.917969,0.605713,0.09375,43.3748,4.92595,73.2702
0.921143,0.581787,0.180664,41.2298,2.75038,58.5069
0.85498,0.626465,0.169678,35.0389,3.04809,49.5221
0.760254,0.622559,0.137695,39.2679,4.21603,45.2168
0.829102,0.593262,0.186279,49.6954,5.15496,42.6901
0.911621,0.587891,0.285645,56.871,2.73053,35.1634
0.98584,0.610596,0.384766,54.1458,10.9748,23.9725
0.957031,0.57959,0.384521,45.2756,1.90305,11.4458
0.865234,0.618164,0.406006,42.4053,7.00229,3.00305
0.799805,0.619141,0.460693,40.5885,3.56718,2.30992
0.719727,0.62085,0.512207,37.5275,5.33359,3.08855

0.165771,0.343506,0.557861,13.3733,102.086,180.005
0.126465,0.269775,0.501709,17.9611,103.834,190.882
0.00976562,0.216797,0.458984,19.8847,101.628,201.585
0.0429688,0.207764,0.448486,23.7473,99.9565,205.692
0.0124512,0.139404,0.421631,30.2817,96.5443,216.333
0.00366211,0.0246582,0.32666,42.358,103.437,239.325
0.132324,0.076416,0.290771,47.4038,95.8496,249.73
0.239502,0.203613,0.276855,42.5565,55.8802,249.73
0.3396,0.345215,0.269043,30.984,14.7275,249.73
0.337402,0.516357,0.293701,22.2588,10.4099,249.73
0.3125,0.68335,0.265381,14.671,6.05115,249.73
0.446777,0.876709,0.314697,3.15191,2.71527,249.73
0.526123,1.09521,0.345703,10.329,9.16565,249.73
0.646973,1.25464,0.300781,12.5275,6.33817,249.73
0.769775,1.35669,0.273438,23.8557,22.529,249.73
0.853271,1.52441,0.322266,35.2908,18.1168,249.73
0.959473,1.59448,0.367432,43.9779,20.071,249.73
1.04004,1.6311,0.426758,43.2679,36.3763,249.73
0.919189,1.71533,0.451904,31.3137,61.4374,249.73
0.895508,1.83008,0.514648,6.88626,64.5366,249.73
0.887939,1.84619,0.390869,6.62519,43.0405,249.73
0.85376,1.83154,0.275879,8.48015,28.3992,249.73
0.795898,1.82642,0.145752,6.21298,44.5595,249.73
0.788574,1.83301,0.157227,0.167176,56.674,249.73
0.718506,1.81104,0.168701,6.99313,50.155,244.478
0.619141,1.77856,0.150391,12.2908,53.5672,222.569
0.558838,1.73901,0.123291,15.7412,62.1626,202.226
0.533691,1.70874,0.0859375,20.558,73.5901,182.195
0.581299,1.64917,0.108887,28.3137,84.384,161.86
0.599609,1.58765,0.281982,23.1611,82.8038,134.776
0.514648,1.51611,0.333984,9.58092,56.5824,114.875
0.484863,1.43506,0.254395,9.54885,49.2237,95.1191
