1.657,-0.717,2.000,83.946,-110.071,151.631
1.564,-0.862,2.000,127.534,-196.002,81.798
1.082,-0.943,2.000,164.671,-250.437,31.661
0.752,-0.944,1.870,197.030,-250.437,11.585
0.796,-0.773,1.555,225.442,-190.102,2.111
0.624,-0.652,1.039,243.824,-97.437,-17.255
0.222,-0.554,0.330,221.098,-140.201,-63.186
-0.147,-0.556,0.040,168.160,-219.269,-110.682
-0.266,-0.414,0.121,114.732,-198.636,-103.293
-0.371,-0.431,0.366,93.076,-84.918,-57.224
-0.181,-0.294,0.301,104.618,-20.048,-14.331
0.083,-0.083,-0.218,93.854,-21.590,-7.156
0.149,0.051,-0.232,41.640,-40.185,-30.331
-0.144,0.042,0.181,14.724,-24.750,-31.400
-0.309,-0.062,0.428,17.343,0.265,12.455
0.038,0.046,0.360,22.007,18.662,48.852
0.410,0.158,0.259,9.648,3.967,41.684
0.596,0.191,0.306,-6.482,-21.651,14.081
0.558,0.182,0.499,-17.527,-9.117,-4.400
0.468,0.270,0.628,-14.802,9.372,-1.965
0.402,0.293,0.634,-11.566,17.479,7.256
0.443,0.235,0.678,-16.924,20.425,25.684
0.735,0.250,0.753,-18.367,31.295,34.096
0.971,0.403,0.799,-16.802,31.929,14.409
0.819,0.323,0.827,-14.978,20.868,-8.415
0.672,0.270,0.824,-15.787,19.524,-6.950
0.691,0.290,0.870,-19.207,21.898,-0.934
0.684,0.263,0.946,-17.031,20.685,-3.553
0.622,0.277,0.901,-7.932,22.715,-1.530

0.654,0.369,0.263,-83.520,-151.384,-57.621
0.492,0.175,0.442,-137.673,-223.124,-73.621
0.529,0.022,0.613,-155.222,-216.491,-50.186
0.582,-0.083,0.573,-149.260,-151.575,-24.224
0.650,-0.085,-0.294,-170.215,-145.231,-14.934
0.387,-0.324,-0.108,-236.795,-104.880,-4.400
0.152,-0.524,1.193,-243.237,79.494,57.631
-0.287,-0.754,2.000,-132.963,249.830,153.745
-0.222,-0.883,2.000,103.053,249.830,249.730
0.424,-1.200,1.741,241.724,249.830,249.730
1.635,-0.299,-0.069,181.702,249.830,249.730
2.000,0.463,-0.644,3.381,-14.819,84.150
1.550,-0.071,0.456,-133.489,-120.079,-119.950
0.565,-0.568,1.673,-135.863,-74.323,-171.652
0.028,-0.728,2.000,-33.688,10.967,-145.576
-0.214,-0.783,2.000,82.488,127.990,-84.713
-0.115,-0.545,1.476,185.976,203.784,-18.858
0.108,-0.099,0.189,170.839,166.005,-17.873
0.234,0.342,-0.628,27.541,19.753,-76.980
0.126,-0.036,-0.587,-146.909,-126.353,-136.049
0.351,-0.394,0.646,-243.237,-167.842,-161.499
0.052,-0.685,2.000,-243.237,-77.895,-165.957
-0.632,-0.984,2.000,-31.741,141.395,-74.980
-0.222,-0.651,2.000,195.404,249.830,23.653
-0.135,-0.114,-0.276,167.526,133.578,30.882
0.257,0.347,-0.829,-12.085,-100.796,-68.537
0.344,-0.081,1.049,-155.642,-171.689,-137.163
-0.097,-0.428,2.000,-102.169,-50.529,-99.660
-0.239,-0.456,2.000,25.297,122.937,-28.308
-0.027,-0.242,0.715,110.144,153.051,21.111
0.760,0.369,-1.175,-58.795,-94.888,-38.163
0.938,-0.132,0.209,-243.237,-207.941,-194.576
-0.163,-0.928,2.000,-243.237,-84.285,-206.316
-0.578,-0.968,2.000,-52.092,-6.682,-90.263
-0.088,-0.576,2.000,142.770,95.356,-6.003
0.445,0.028,-0.679,94.595,-23.430,-10.934
0.960,0.298,-0.558,-102.604,-131.247,-116.889
0.402,-0.322,1.359,-185.917,-20.727,-166.675
-0.281,-0.516,2.000,-88.955,80.479,-108.866
-0.301,-0.343,1.942,57.740,90.280,-42.499
0.078,-0.105,0.557,74.999,25.349,-19.163
0.480,0.128,0.428,-2.833,-2.415,-53.408
0.220,-0.068,1.115,-50.375,56.990,-84.003
-0.160,-0.178,1.684,-14.459,96.700,-61.797
-0.295,-0.182,1.614,50.030,104.601,-24.118
-0.202,-0.089,1.104,67.297,77.700,5.272
0.051,0.044,0.840,46.816,51.356,10.692
0.186,0.084,0.793,12.633,36.120,-6.515
0.165,0.038,0.914,-17.024,10.089,-29.202
0.064,-0.055,1.198,-26.184,-17.460,-43.072

0.401,-0.041,0.186,-73.718,-152.399,-35.202
0.220,-0.165,0.198,-132.482,-180.239,-59.079
-0.075,-0.323,0.151,-200.550,-204.353,-37.766
-0.040,-0.656,0.798,-243.237,-145.048,21.508
0.088,-0.816,1.519,-240.291,-5.353,76.585
0.265,-0.881,2.000,-162.718,72.173,110.272
0.181,-0.936,2.000,-22.215,36.089,110.379
-0.005,-1.405,2.000,172.495,93.860,146.661
0.253,-1.736,2.000,257.030,213.150,219.638
1.127,-1.524,1.690,257.030,249.830,249.730
2.000,-0.500,-0.958,257.030,249.830,140.585
0.655,-0.135,-2.000,195.457,-72.842,6.287
0.552,0.518,-1.711,-104.505,-250.437,-110.644
-0.036,-0.306,-0.566,-243.237,-187.811,-127.934
-0.114,-0.774,-0.067,-243.237,-136.644,-75.629
0.285,-1.072,0.584,-243.237,-208.575,-48.911
0.401,-1.310,1.852,-243.237,-193.170,-43.698
0.071,-1.450,2.000,-243.237,-158.651,-39.240
0.036,-1.287,2.000,-62.115,-57.117,-14.476
-0.061,-1.448,2.000,199.526,65.280,38.554
0.062,-1.561,2.000,257.030,239.807,99.188
0.334,-1.601,1.560,257.030,249.830,170.363
0.754,-0.959,-0.510,257.030,249.830,181.989
1.109,0.166,-1.310,257.030,116.578,87.844
0.922,0.458,-2.000,-2.993,-109.010,-48.095
0.465,-0.018,-1.402,-243.237,-237.873,-126.515
0.244,-0.721,-0.229,-243.237,-214.048,-118.369
0.114,-1.200,0.768,-243.237,-124.163,-82.461
0.083,-1.429,1.747,-243.237,-97.201,-52.881
0.340,-1.222,2.000,-243.237,-164.147,-50.347
0.264,-1.178,2.000,-93.795,-103.850,-58.163
-0.138,-1.337,2.000,107.984,-4.437,-27.927
-0.341,-1.643,2.000,257.030,142.669,50.325
-0.010,-1.859,2.000,257.030,249.830,162.508
0.651,-1.668,0.735,257.030,249.830,225.417
1.234,-0.380,-1.026,257.030,172.112,151.539
1.125,0.415,-0.960,173.251,-17.934,-19.339
0.310,0.082,-0.144,10.755,-102.987,-106.911
-0.104,-0.107,0.748,-56.840,-69.865,-107.369
-0.258,-0.188,1.076,-51.749,-47.071,-63.812
-0.177,-0.129,1.137,-35.947,-12.071,-27.568
-0.121,-0.106,1.161,-22.306,3.853,-10.408
-0.070,-0.069,1.195,-1.024,-1.842,-9.156
-0.102,-0.088,1.103,9.266,-15.460,-10.102
-0.123,-0.107,1.004,8.824,-20.468,-5.713
-0.084,-0.128,1.019,0.030,-11.445,2.921
-0.032,-0.104,1.112,0.854,2.288,9.760
0.040,-0.082,1.115,11.785,4.105,10.470
0.036,-0.091,1.015,13.213,0.807,5.821
0.067,-0.104,0.945,4.480,-1.178,1.272

-0.170,-0.002,1.158,-13.550,-151.857,-44.942
-0.123,-0.219,1.361,-14.611,-250.437,-56.843
0.335,-0.097,1.200,11.724,-250.437,-82.369
0.800,-0.083,0.415,-42.993,-250.437,-143.736
1.169,-0.140,0.865,-96.932,-250.437,-188.003
1.142,-0.009,0.965,-85.619,-250.437,-197.812
0.861,0.003,1.320,-22.375,-250.437,-174.064
0.611,-0.095,1.149,91.182,-250.437,-118.904
0.506,-0.048,-0.168,144.900,-250.437,-62.209
0.664,0.164,-1.004,70.182,-250.437,-8.774
0.951,0.271,-0.709,-12.902,-55.323,19.631
1.186,0.201,-0.684,-102.657,249.830,38.638
1.085,0.130,-0.543,-180.680,249.830,30.783
0.816,-0.028,0.539,-165.970,249.830,44.715
0.751,-0.267,1.410,-74.413,249.830,82.226
0.728,-0.237,1.219,14.335,249.830,100.249
-0.050,-0.011,0.610,38.938,249.830,101.165
-1.155,-0.012,0.900,45.633,249.830,158.157
-1.529,-0.374,1.544,36.312,249.830,207.371
-1.234,-0.014,1.421,82.381,249.830,227.096
-0.648,0.311,0.715,102.709,-25.399,148.394
-0.102,0.344,0.105,49.755,-250.437,37.852
0.395,0.296,-0.099,-66.703,-250.437,-60.995
0.834,0.169,0.302,-182.596,-250.437,-142.911
1.103,-0.372,1.261,-223.772,-250.437,-156.751
1.438,-0.411,1.448,-165.306,-250.437,-125.194
1.878,-0.041,0.662,-134.253,-250.437,-142.789
1.854,0.126,0.517,-150.482,-250.437,-198.377
1.241,-0.042,0.683,-144.741,-250.437,-224.766
0.616,0.039,1.077,-96.062,-250.437,-198.079
0.173,0.151,1.431,22.144,-160.361,-116.980
0.244,0.118,0.638,130.518,189.372,-4.041
0.715,0.107,-0.542,123.534,249.830,71.753
1.162,0.171,-0.550,41.121,249.830,81.615
1.239,0.068,0.076,-37.902,249.830,64.234
1.006,-0.023,0.909,-41.840,249.830,77.371
0.963,-0.095,1.461,30.480,249.830,122.585
1.289,-0.156,0.917,92.900,249.830,131.340
1.369,0.239,0.686,69.068,249.830,43.485
0.821,0.065,0.982,52.167,249.830,-52.713
0.180,0.024,1.175,39.938,206.005,-99.896
-0.203,-0.012,1.414,50.618,150.219,-91.973
-0.385,0.088,0.918,48.969,132.028,-56.927
-0.414,0.235,0.533,-0.947,8.494,-46.171
-0.323,0.216,0.822,-40.047,-132.384,-47.705
-0.198,0.067,1.490,-38.825,-135.758,-30.896
-0.095,0.061,1.582,9.747,-38.987,3.478
0.069,0.141,1.127,35.488,33.013,21.539
0.139,0.233,0.776,22.541,54.486,19.020
0.167,0.236,0.723,-7.627,31.112,5.569

0.670,-0.294,0.980,40.259,150.524,-47.591
0.825,-0.398,0.781,65.671,237.440,-50.805
0.887,-0.228,0.015,60.938,242.234,-72.392
0.916,-0.188,-0.050,4.999,141.814,-121.660
0.854,-0.452,0.593,-34.428,111.868,-178.660
0.683,-0.561,0.938,-11.138,99.868,-222.843
0.373,-0.621,0.699,12.282,56.555,-250.537
-0.105,-0.492,0.103,-6.489,-28.720,-250.537
-0.763,-0.439,-0.203,-99.756,-176.758,-250.537
-1.292,-0.665,0.515,-170.146,-250.437,-250.537
-1.740,-0.791,0.752,-180.978,-250.437,-205.820
-2.000,-0.744,0.328,-223.222,-204.056,-114.682
-2.000,-0.990,0.656,-243.237,-140.460,-34.163
-2.000,-1.434,1.773,-243.237,30.898,42.272
-2.000,-1.312,2.000,-243.237,81.738,117.707
-2.000,-1.868,2.000,-243.237,21.532,195.600
-1.042,-1.802,2.000,-210.741,-69.262,249.730
0.038,-1.370,2.000,-35.917,-94.010,249.730
-0.009,-1.526,2.000,60.999,-85.613,208.211
-0.010,-1.915,2.000,96.587,-57.605,217.989
0.504,-1.909,2.000,221.251,-65.590,221.249
0.764,-2.000,2.000,257.030,-105.697,175.173
1.110,-1.841,1.181,257.030,-182.163,101.096
1.327,-1.328,0.265,257.030,-250.437,-12.682
1.053,-1.108,-0.261,257.030,-250.437,-126.614
0.546,-1.105,-0.396,192.709,-250.437,-176.614
0.351,-1.022,-0.467,135.289,-224.521,-177.034
0.433,-0.662,-0.857,81.671,-193.117,-192.354
0.340,-0.433,-1.150,-8.329,-190.430,-225.186
0.171,-0.406,-1.009,-114.131,-176.338,-235.415
0.164,-0.472,-0.776,-211.375,-82.178,-199.247
0.195,-0.515,-0.246,-243.237,12.524,-152.881
0.295,-0.836,0.956,-243.237,43.097,-98.331
0.835,-1.210,2.000,-243.237,40.105,-59.927
1.706,-1.081,2.000,-218.260,33.769,-105.461
1.773,-1.270,2.000,-144.886,10.952,-235.667
1.374,-1.441,2.000,-123.367,-87.880,-250.537
0.899,-1.557,2.000,-85.382,-167.720,-250.537
0.960,-1.462,1.686,-61.871,-220.941,-250.537
0.929,-1.354,1.654,-70.856,-250.437,-250.537
-0.062,-1.829,2.000,-50.665,-70.895,-250.537
-0.937,-1.636,2.000,34.793,117.898,-250.537
-0.831,-1.021,1.426,64.976,57.494,-227.889
-0.490,-0.456,1.169,41.511,-96.124,-200.469
-0.588,-0.468,1.791,58.144,-168.926,-188.682
-0.649,-0.356,1.708,128.976,-139.109,-128.698
-0.461,-0.248,1.012,162.633,-99.018,-71.018
-0.294,-0.122,0.261,123.320,-75.460,-22.240
-0.032,-0.048,0.130,53.610,-53.170,20.463
0.322,0.106,0.327,8.419,-35.498,38.913

-0.114,-0.337,0.772,103.190,-145.659,150.760
0.087,-0.377,0.391,100.556,-170.789,180.539
0.411,-0.438,0.003,89.015,-190.506,204.837
0.816,-0.563,-0.447,86.373,-149.842,214.829
1.293,-0.542,-0.841,58.213,-22.758,215.249
1.782,-0.432,-1.119,-9.069,113.250,177.333
1.865,-0.355,-1.181,-65.169,120.395,102.180
1.958,-0.351,-1.496,-133.512,81.173,17.653
1.756,-0.500,-1.502,-243.237,71.502,-74.713
1.043,-0.910,-1.017,-243.237,50.311,-145.461
0.015,-1.415,0.139,-243.237,3.021,-161.919
-0.811,-1.679,1.846,-243.237,-85.514,-101.744
-0.915,-1.511,2.000,-243.237,-138.361,5.249
-0.547,-1.377,2.000,-85.146,-113.491,105.363
-0.354,-1.525,2.000,33.885,-44.911,173.157
-0.297,-1.437,1.952,107.877,-42.208,227.722
-0.152,-1.569,1.795,188.091,-93.666,249.730
0.236,-1.922,1.712,257.030,-77.506,249.730
1.617,-2.000,0.810,257.030,88.127,249.730
2.000,-1.409,-0.596,257.030,196.608,249.730
2.000,-0.579,-1.931,208.259,76.960,100.142
1.308,-0.800,-2.000,-70.619,-14.674,-27.431
0.490,-1.393,-0.791,-243.237,-40.308,-48.064
0.008,-1.731,1.475,-243.237,-68.712,-13.919
-0.314,-1.857,2.000,-134.207,-71.758,57.615
-0.257,-1.592,2.000,173.839,49.822,121.501
-0.514,-1.738,1.916,257.030,119.112,187.257
-0.519,-1.720,0.634,257.030,95.471,249.730
-0.055,-1.404,-0.333,257.030,37.433,249.730
0.380,-0.960,-0.285,154.030,13.372,249.730
0.334,-0.788,0.071,71.602,17.853,221.722
0.066,-0.836,0.479,37.312,-1.895,204.531
0.136,-0.971,0.594,29.442,-28.430,202.684
0.530,-0.987,0.646,23.076,-53.666,184.966
0.721,-0.890,0.706,22.999,-55.247,132.715
0.538,-0.813,0.781,20.434,-33.865,82.081
0.323,-0.703,0.865,17.045,-20.323,49.035
-0.019,-0.717,0.974,27.312,-7.208,29.302
-0.267,-0.778,0.830,36.892,-11.880,37.852
-0.249,-0.791,0.692,27.366,-32.544,53.829
-0.107,-0.731,0.755,14.373,-30.850,62.440
0.055,-0.649,0.808,10.411,-26.582,57.692
0.078,-0.636,0.829,11.503,-26.102,39.081
-0.028,-0.688,0.880,11.053,-23.529,30.256
-0.039,-0.692,0.916,13.724,-13.758,28.875
-0.030,-0.649,0.953,22.381,-3.666,21.096
-0.106,-0.649,0.912,28.488,6.402,14.508
-0.163,-0.631,0.855,28.297,0.738,12.363
-0.155,-0.611,0.806,20.595,-3.468,8.959
-0.177,-0.630,0.813,7.167,-10.132,5.944

-0.558,-0.656,1.764,150.686,-37.911,51.325
-0.486,-0.749,1.669,234.549,-19.399,87.165
-0.127,-0.801,1.110,257.030,48.761,125.104
0.514,-0.554,-0.026,257.030,82.326,135.005
1.195,0.082,-1.476,175.343,6.822,61.264
1.307,0.348,-2.000,-58.558,-42.300,-82.316
0.669,-0.334,-1.875,-243.237,-45.437,-201.629
-0.018,-1.324,-1.252,-243.237,-52.651,-228.934
-0.342,-2.000,-0.769,-243.237,-119.117,-210.492
-0.635,-2.000,0.901,-243.237,-121.201,-161.568
-0.621,-2.000,2.000,-243.237,-138.415,-67.591
-0.245,-2.000,2.000,-243.237,-114.880,-29.759
-0.377,-2.000,2.000,-16.405,-36.857,8.944
-0.471,-2.000,2.000,257.030,110.975,84.310
-0.297,-2.000,2.000,257.030,235.624,166.386
-0.103,-2.000,1.123,257.030,231.005,228.348
0.311,-2.000,0.125,257.030,158.158,245.898
1.114,-1.174,-1.180,257.030,46.120,194.409
1.563,-0.006,-2.000,257.030,-26.560,45.707
1.214,0.165,-2.000,44.297,-18.819,-98.385
0.443,-0.333,-1.887,-225.146,-45.506,-179.774
-0.092,-0.954,-1.164,-243.237,-98.972,-181.369
-0.121,-1.421,-0.525,-243.237,-152.857,-157.263
-0.147,-2.000,0.256,-243.237,-160.674,-145.850
-0.507,-2.000,2.000,-243.237,-148.766,-102.843
-0.460,-2.000,2.000,-243.237,-146.498,-35.660
-0.499,-2.000,2.000,-56.863,-56.590,15.951
-0.639,-2.000,2.000,257.030,64.601,84.432
-0.408,-2.000,2.000,257.030,153.440,155.669
-0.232,-2.000,1.316,257.030,174.608,206.211
0.113,-2.000,0.368,257.030,107.257,220.524
0.601,-1.547,-0.193,257.030,34.677,170.333
0.796,-0.716,-0.562,257.030,1.944,79.005
0.554,-0.303,-0.594,257.030,-24.437,2.501
0.251,-0.114,-0.479,205.121,-41.926,-36.278
0.050,0.077,-0.242,99.450,-33.117,-46.881
-0.090,0.188,0.024,19.625,-32.071,-52.156
-0.202,0.197,0.334,-30.077,-45.437,-52.705
-0.205,0.170,0.625,-57.085,-46.040,-48.652
-0.221,0.133,0.828,-63.024,-29.911,-47.247
-0.320,0.103,0.940,-58.131,-28.804,-42.072
-0.382,0.057,1.059,-49.955,-30.529,-29.110
-0.318,0.071,1.128,-37.352,-22.865,-11.568
-0.198,0.108,1.091,-28.184,-13.537,-5.980
-0.188,0.102,1.136,-22.031,-2.308,-8.148
-0.206,0.090,1.172,-10.276,1.860,-7.377
-0.206,0.095,1.174,5.037,5.410,-6.034
-0.159,0.130,1.064,13.076,3.074,-8.934
-0.141,0.141,1.012,10.465,-4.010,-19.034
-0.244,0.077,1.124,8.633,10.204,-24.896

0.972,-0.368,0.811,69.892,11.326,-150.507
0.779,-0.425,0.460,90.175,37.799,-172.759
0.607,-0.394,-0.163,85.114,75.868,-198.530
0.144,-0.326,-0.622,28.503,132.616,-219.598
-0.489,-0.331,-0.918,-43.436,171.998,-200.675
-1.042,-0.473,-1.043,-145.619,214.402,-143.056
-1.405,-0.744,-0.930,-243.237,249.830,-55.568
-1.468,-1.243,-0.566,-243.237,249.830,35.715
-1.206,-1.460,0.695,-243.237,249.830,101.921
-1.156,-1.249,1.860,-243.237,249.830,122.623
-1.985,-1.165,2.000,-243.237,249.830,150.898
-1.528,-1.386,2.000,-243.237,117.532,204.951
-0.815,-1.344,2.000,-177.054,104.677,219.081
-0.325,-1.164,2.000,-67.566,114.723,206.608
0.042,-0.938,2.000,17.877,76.280,161.730
-0.076,-0.835,2.000,54.389,24.891,108.539
-0.296,-0.743,1.257,34.473,-12.338,83.111
-0.336,-0.884,0.988,-21.741,-52.109,72.012
-0.021,-1.053,1.333,-54.375,-58.613,63.440
0.449,-1.134,1.702,-51.718,-77.521,17.837
0.664,-1.126,1.922,-1.680,-124.659,-71.553
0.426,-1.295,1.627,30.518,-153.552,-161.232
0.243,-1.529,1.841,45.152,-201.063,-225.713
0.494,-1.659,2.000,79.335,-250.437,-250.537
0.596,-1.804,2.000,159.633,-250.437,-250.537
0.400,-2.000,2.000,238.755,-250.437,-250.537
-0.113,-2.000,2.000,257.030,-250.437,-250.537
-0.534,-2.000,2.000,257.030,-237.216,-250.537
-0.915,-2.000,0.898,257.030,-143.491,-250.537
-1.376,-1.609,-0.563,257.030,-209.468,-250.537
-1.109,-0.969,-0.718,257.030,-190.781,-250.537
-0.610,-0.406,-0.565,200.404,-112.537,-184.484
-0.164,-0.042,-0.070,111.534,-2.338,-123.751
-0.032,0.075,-0.013,87.923,62.288,-98.415
0.095,0.042,-0.209,63.457,48.051,-87.904
0.226,0.028,-0.010,25.847,8.013,-90.354
0.237,0.245,0.252,14.060,14.166,-115.782
0.102,0.410,0.304,30.106,30.211,-150.324
-0.157,0.413,0.169,42.404,32.723,-161.339
-0.330,0.456,-0.054,19.709,21.601,-147.743
-0.422,0.585,0.009,-16.688,-5.865,-125.034
-0.502,0.754,0.105,-49.314,-9.590,-100.034
-0.547,0.828,0.320,-71.856,-1.002,-64.202
-0.545,0.857,0.512,-72.985,11.044,-25.186
-0.391,0.844,0.628,-64.711,21.509,8.073
-0.148,0.889,0.648,-58.390,36.891,22.394
0.032,0.935,0.704,-63.856,55.822,11.073
0.031,0.958,0.859,-61.512,60.158,-14.079
-0.117,0.916,0.969,-38.741,56.815,-33.751
-0.259,0.819,0.920,-15.306,48.647,-30.423

1.355,-0.412,0.054,-150.611,-148.216,-110.873
0.861,-0.326,0.273,-205.199,-152.590,-160.827
0.174,-0.256,0.368,-236.138,-152.911,-165.812
-0.395,-0.351,0.485,-243.237,-155.346,-122.362
-0.555,0.010,0.988,-243.237,-142.460,-88.858
-0.827,0.251,1.659,-243.237,-112.201,-85.598
-1.359,0.372,2.000,-243.237,-75.063,-61.789
-2.000,0.302,2.000,-186.253,-7.964,15.119
-2.000,0.230,2.000,-110.268,27.120,146.043
-1.751,0.440,1.729,-66.436,-3.956,241.890
-1.085,0.342,0.939,-75.985,-42.163,249.730
-0.815,-0.035,0.959,-106.283,-26.529,249.730
-0.727,-0.557,1.319,-110.298,35.318,249.730
-0.496,-1.062,1.636,-110.237,60.998,249.730
0.168,-1.631,2.000,-82.199,41.677,249.730
1.177,-1.722,2.000,19.381,48.471,249.730
1.759,-1.676,2.000,114.037,89.288,249.730
1.826,-2.000,2.000,120.549,-6.178,249.730
2.000,-2.000,2.000,93.831,-132.987,177.829
2.000,-2.000,2.000,149.877,-197.086,59.585
1.546,-2.000,2.000,256.709,-169.063,-34.789
0.777,-1.947,2.000,257.030,-102.178,-76.347
0.113,-1.624,1.248,257.030,-93.827,-94.217
-0.519,-1.173,0.143,257.030,-163.682,-97.400
-0.596,-0.798,-0.363,257.030,-216.743,-75.209
-0.382,-0.541,-0.380,200.755,-151.208,-53.095
-0.241,-0.288,-0.395,126.419,-96.781,-39.553
-0.137,-0.185,-0.097,80.770,-95.666,-26.560
0.015,-0.109,0.163,64.137,-88.758,-15.400
0.204,0.027,0.198,65.152,-83.972,-12.957
0.374,0.226,-0.011,51.877,-84.025,-27.469
0.242,0.272,-0.100,11.022,-71.552,-43.446
0.034,0.235,0.072,-31.573,-55.903,-30.415
0.010,0.156,0.490,-47.451,-23.979,6.653
0.226,0.232,0.765,-26.894,4.440,39.142
0.483,0.307,0.708,-2.673,23.669,45.776
0.646,0.312,0.583,1.908,26.120,33.325
0.710,0.288,0.584,-8.207,23.250,12.516
0.621,0.285,0.706,-17.665,23.662,-4.110
0.479,0.296,0.792,-20.184,19.585,-7.064
0.458,0.228,0.912,-18.489,22.815,2.501
0.552,0.239,1.006,-13.779,43.845,10.394
0.582,0.318,1.036,-3.833,50.242,5.699
0.583,0.351,0.977,7.160,35.211,-0.965
0.620,0.301,0.869,0.358,25.860,-10.347
0.613,0.343,0.918,-9.176,17.822,-18.942
0.526,0.352,1.003,-9.092,7.822,-24.202
0.442,0.326,1.044,-4.627,3.815,-17.209
0.472,0.330,1.040,0.312,7.967,-5.293
0.552,0.375,0.979,3.839,10.005,-3.476

-0.759,-0.265,-0.337,-149.329,66.906,150.730
-0.521,-0.334,-0.176,-186.543,117.822,176.318
-0.218,-0.452,0.193,-227.963,190.723,203.699
0.086,-0.611,0.694,-243.237,248.471,226.531
0.322,-1.023,1.196,-243.237,249.830,230.921
0.705,-1.494,1.623,-243.237,249.830,214.783
1.140,-1.750,2.000,-214.123,249.830,162.646
1.232,-1.877,2.000,-121.092,249.830,77.539
0.841,-2.000,2.000,-25.596,249.830,9.653
0.854,-2.000,1.399,-5.573,222.761,-31.789
1.287,-1.753,1.374,-35.008,185.082,-114.866
1.096,-1.321,1.514,-16.291,165.318,-234.797
0.202,-1.222,1.454,-18.413,163.005,-250.537
-0.842,-1.002,1.724,-25.077,129.769,-250.537
-1.610,-0.781,2.000,-25.283,82.876,-250.537
-1.651,-0.717,2.000,-18.016,29.051,-126.499
-0.988,-0.672,2.000,22.190,-6.567,-39.232
-0.338,-0.838,2.000,100.373,-62.056,-23.606
